Word, deceptive, truthful, negative, positive
decor, 0.0005955764909716018, 0.0005960556664161505, 0.0005090353779587681, 0.0007119200173337048
bedspread, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
surely, 0.00013535829340263677, 5.183092751444787e-05, 9.25518869015942e-05, 9.285913269570062e-05
operates, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
unsatisfying, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
attempted, 5.414331736105471e-05, 0.00015549278254334362, 0.00016196580207778987, 3.0953044231900206e-05
wrote, 5.414331736105471e-05, 0.00012957731878611968, 0.00013882783035239131, 3.0953044231900206e-05
reply, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
gouge, 5.414331736105471e-05, 0.00010366185502889574, 0.00011568985862699276, 3.0953044231900206e-05
grand, 0.00021657326944421885, 5.183092751444787e-05, 9.25518869015942e-05, 0.00018571826539140124
fabulously, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
decadent, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
tenth, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
territory, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
conrads, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
televisions, 0.00013535829340263677, 2.5915463757223936e-05, 4.62759434507971e-05, 0.00012381217692760083
automated, 0.00010828663472210943, 2.5915463757223936e-05, 9.25518869015942e-05, 3.0953044231900206e-05
irritated, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
sounding, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
kingsize, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
mid, 5.414331736105471e-05, 0.00010366185502889574, 9.25518869015942e-05, 6.190608846380041e-05
september, 0.00013535829340263677, 0.00012957731878611968, 9.25518869015942e-05, 0.00018571826539140124
oohed, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
aaahed, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
picture, 0.00016242995208316414, 0.0002332391738150154, 0.0001851037738031884, 0.00021667130962330146
penny, 0.00013535829340263677, 2.5915463757223936e-05, 4.62759434507971e-05, 0.00012381217692760083
happiness, 0.00010828663472210943, 2.5915463757223936e-05, 6.941391517619566e-05, 6.190608846380041e-05
lived, 8.121497604158207e-05, 5.183092751444787e-05, 6.941391517619566e-05, 6.190608846380041e-05
breeze, 0.00010828663472210943, 0.00012957731878611968, 6.941391517619566e-05, 0.00018571826539140124
grabbed, 0.00010828663472210943, 2.5915463757223936e-05, 6.941391517619566e-05, 6.190608846380041e-05
wifes, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
purse, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
unloading, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
panic, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
adamant, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
kingsized, 0.00010828663472210943, 2.5915463757223936e-05, 6.941391517619566e-05, 6.190608846380041e-05
haggard, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
alley, 5.414331736105471e-05, 7.774639127167181e-05, 9.25518869015942e-05, 3.0953044231900206e-05
unduly, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
picky, 0.00018950161076369148, 5.183092751444787e-05, 6.941391517619566e-05, 0.00018571826539140124
dried, 5.414331736105471e-05, 0.00010366185502889574, 9.25518869015942e-05, 6.190608846380041e-05
limited, 0.00016242995208316414, 0.00015549278254334362, 0.00020824174552858696, 9.285913269570062e-05
amidst, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
dreams, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
extravagant, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
thread, 5.414331736105471e-05, 7.774639127167181e-05, 6.941391517619566e-05, 6.190608846380041e-05
count, 5.414331736105471e-05, 7.774639127167181e-05, 9.25518869015942e-05, 3.0953044231900206e-05
activities, 0.00018950161076369148, 0.00015549278254334362, 9.25518869015942e-05, 0.00027857739808710187
sightseeing, 0.00016242995208316414, 0.0002073237100577915, 0.00013882783035239131, 0.00024762435385520165
outstanding, 0.00013535829340263677, 0.0002073237100577915, 9.25518869015942e-05, 0.00027857739808710187
hospitality, 0.00010828663472210943, 0.00018140824630056754, 0.00016196580207778987, 0.00012381217692760083
midrange, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
priced, 0.00021657326944421885, 0.00010366185502889574, 0.00020824174552858696, 9.285913269570062e-05
wallet, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
fairmont, 0.001380654592706895, 0.0010366185502889574, 0.0011337606145445291, 0.0013000278577398087
millennium, 0.0017325861555537508, 0.00028507010132946327, 0.0009486568407413406, 0.0010524035038846071
whatsoever, 5.414331736105471e-05, 0.00012957731878611968, 0.00013882783035239131, 3.0953044231900206e-05
lights, 0.00016242995208316414, 0.00012957731878611968, 0.00016196580207778987, 0.00012381217692760083
designs, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
distraction, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
snobby, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
chacago, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
closest, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
horrid, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
public, 8.121497604158207e-05, 0.00031098556508668725, 0.00020824174552858696, 0.00018571826539140124
irritable, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
uncooperative, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
uninviting, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
dreadful, 0.00010828663472210943, 5.183092751444787e-05, 0.00011568985862699276, 3.0953044231900206e-05
eat, 0.0004872898562494924, 0.0005701402026589265, 0.0003007936324301812, 0.0008357321942613056
tastes, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
hell, 8.121497604158207e-05, 0.00010366185502889574, 0.00011568985862699276, 6.190608846380041e-05
arm, 0.00013535829340263677, 5.183092751444787e-05, 0.00011568985862699276, 6.190608846380041e-05
unbelievable, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
normal, 0.00010828663472210943, 0.0002073237100577915, 0.00020824174552858696, 9.285913269570062e-05
blew, 8.121497604158207e-05, 0.00010366185502889574, 0.00013882783035239131, 3.0953044231900206e-05
basis, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
learn, 0.00010828663472210943, 0.00010366185502889574, 0.00013882783035239131, 6.190608846380041e-05
patience, 0.00010828663472210943, 2.5915463757223936e-05, 9.25518869015942e-05, 3.0953044231900206e-05
glamorous, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
pushed, 5.414331736105471e-05, 0.00010366185502889574, 9.25518869015942e-05, 6.190608846380041e-05
ignoring, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
altogether, 8.121497604158207e-05, 5.183092751444787e-05, 9.25518869015942e-05, 3.0953044231900206e-05
overwhelmed, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
exercise, 0.00021657326944421885, 2.5915463757223936e-05, 9.25518869015942e-05, 0.00015476522115950104
western, 8.121497604158207e-05, 5.183092751444787e-05, 9.25518869015942e-05, 3.0953044231900206e-05
based, 0.00013535829340263677, 0.00033690102884391117, 0.00023137971725398552, 0.00024762435385520165
ideal, 0.00013535829340263677, 7.774639127167181e-05, 9.25518869015942e-05, 0.00012381217692760083
starters, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
leading, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
distinctive, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
adequate, 0.00016242995208316414, 7.774639127167181e-05, 0.00011568985862699276, 0.00012381217692760083
flicker, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
complementary, 0.00010828663472210943, 5.183092751444787e-05, 9.25518869015942e-05, 6.190608846380041e-05
shampoo, 0.0002436449281247462, 0.00018140824630056754, 0.0003007936324301812, 9.285913269570062e-05
offense, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
expects, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
inflated, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
reaching, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
ring, 5.414331736105471e-05, 7.774639127167181e-05, 6.941391517619566e-05, 6.190608846380041e-05
endlessly, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
reach, 0.00010828663472210943, 0.00015549278254334362, 0.00016196580207778987, 9.285913269570062e-05
snooty, 8.121497604158207e-05, 5.183092751444787e-05, 9.25518869015942e-05, 3.0953044231900206e-05
south, 5.414331736105471e-05, 0.00018140824630056754, 0.00013882783035239131, 9.285913269570062e-05
guiding, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
metropolitan, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
activity, 8.121497604158207e-05, 7.774639127167181e-05, 6.941391517619566e-05, 9.285913269570062e-05
uninterrupted, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
log, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
attempts, 8.121497604158207e-05, 7.774639127167181e-05, 0.00011568985862699276, 3.0953044231900206e-05
utter, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
delivering, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
representative, 8.121497604158207e-05, 7.774639127167181e-05, 9.25518869015942e-05, 6.190608846380041e-05
options, 0.00037900322152738296, 0.00031098556508668725, 0.00046275943450797103, 0.00018571826539140124
infused, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
nauseous, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
insult, 5.414331736105471e-05, 0.00012957731878611968, 0.00013882783035239131, 3.0953044231900206e-05
injury, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
sympathetic, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
trained, 5.414331736105471e-05, 0.00012957731878611968, 0.00013882783035239131, 3.0953044231900206e-05
compensation, 0.00016242995208316414, 5.183092751444787e-05, 0.00016196580207778987, 3.0953044231900206e-05
partial, 5.414331736105471e-05, 0.00010366185502889574, 6.941391517619566e-05, 9.285913269570062e-05
perk, 0.00010828663472210943, 7.774639127167181e-05, 6.941391517619566e-05, 0.00012381217692760083
eager, 5.414331736105471e-05, 0.00010366185502889574, 6.941391517619566e-05, 9.285913269570062e-05
dined, 0.00013535829340263677, 2.5915463757223936e-05, 4.62759434507971e-05, 0.00012381217692760083
pardon, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
pun, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
sit, 0.00016242995208316414, 0.00031098556508668725, 0.00032393160415557974, 0.00012381217692760083
dine, 0.00010828663472210943, 2.5915463757223936e-05, 6.941391517619566e-05, 6.190608846380041e-05
responds, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
satisfaction, 0.00010828663472210943, 2.5915463757223936e-05, 4.62759434507971e-05, 9.285913269570062e-05
patronize, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
brand, 8.121497604158207e-05, 7.774639127167181e-05, 9.25518869015942e-05, 6.190608846380041e-05
unfortunate, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
circumstance, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
entrance, 0.00018950161076369148, 0.00038873195635835906, 0.00023137971725398552, 0.0003714365307828025
terse, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
tremendous, 5.414331736105471e-05, 7.774639127167181e-05, 9.25518869015942e-05, 3.0953044231900206e-05
imposition, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
accommodate, 8.121497604158207e-05, 0.00018140824630056754, 0.0001851037738031884, 6.190608846380041e-05
scratchy, 0.00010828663472210943, 2.5915463757223936e-05, 9.25518869015942e-05, 3.0953044231900206e-05
basket, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
including, 0.0002436449281247462, 0.0006219711301733745, 0.0003007936324301812, 0.0006190608846380042
condom, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
pot, 8.121497604158207e-05, 7.774639127167181e-05, 0.00011568985862699276, 3.0953044231900206e-05
shocking, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
intended, 0.00010828663472210943, 2.5915463757223936e-05, 9.25518869015942e-05, 3.0953044231900206e-05
knicked, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
mercedez, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
clerkconcierge, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
standing, 5.414331736105471e-05, 0.00012957731878611968, 0.00013882783035239131, 3.0953044231900206e-05
lugged, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
dismay, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
haggling, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
whatnot, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
unbearable, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
cigarrettes, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
supposedly, 0.00013535829340263677, 7.774639127167181e-05, 0.00016196580207778987, 3.0953044231900206e-05
lagged, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
voices, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
thoughout, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
ambien, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
backaches, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
hyatt, 0.0013265112753458404, 0.0008552103039883898, 0.0009949327841921377, 0.001207168725044108
web, 8.121497604158207e-05, 7.774639127167181e-05, 9.25518869015942e-05, 6.190608846380041e-05
convinced, 8.121497604158207e-05, 5.183092751444787e-05, 6.941391517619566e-05, 6.190608846380041e-05
gazing, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
insight, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
mixup, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
voucher, 0.00010828663472210943, 5.183092751444787e-05, 9.25518869015942e-05, 6.190608846380041e-05
meals, 0.00016242995208316414, 5.183092751444787e-05, 4.62759434507971e-05, 0.00018571826539140124
sushi, 0.00013535829340263677, 2.5915463757223936e-05, 6.941391517619566e-05, 9.285913269570062e-05
patiently, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
tender, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
drink, 0.0002436449281247462, 0.0004923938113872547, 0.00032393160415557974, 0.0004333426192466029
horrified, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
hairs, 0.00013535829340263677, 0.00010366185502889574, 0.0001851037738031884, 3.0953044231900206e-05
mysterious, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
spots, 0.00021657326944421885, 2.5915463757223936e-05, 9.25518869015942e-05, 0.00015476522115950104
bedding, 0.0002977882454858009, 0.00028507010132946327, 0.00023137971725398552, 0.0003714365307828025
muttered, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
complimentary, 0.0006767914670131839, 0.0006219711301733745, 0.0005321733496841666, 0.0008047791500294054
beverage, 5.414331736105471e-05, 7.774639127167181e-05, 4.62759434507971e-05, 9.285913269570062e-05
exorbitant, 8.121497604158207e-05, 7.774639127167181e-05, 9.25518869015942e-05, 6.190608846380041e-05
shocked, 0.00013535829340263677, 0.00018140824630056754, 0.00020824174552858696, 9.285913269570062e-05
variety, 0.00013535829340263677, 7.774639127167181e-05, 9.25518869015942e-05, 0.00012381217692760083
scouring, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
led, 5.414331736105471e-05, 0.00012957731878611968, 9.25518869015942e-05, 9.285913269570062e-05
spiderwebs, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
pod, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
docking, 0.00016242995208316414, 2.5915463757223936e-05, 4.62759434507971e-05, 0.00015476522115950104
station, 0.00018950161076369148, 0.0002073237100577915, 0.00011568985862699276, 0.0003095304423190021
crowded, 0.00016242995208316414, 0.00010366185502889574, 0.00016196580207778987, 9.285913269570062e-05
unusally, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
inquire, 8.121497604158207e-05, 7.774639127167181e-05, 0.00011568985862699276, 3.0953044231900206e-05
waiter, 0.00016242995208316414, 0.00015549278254334362, 0.00013882783035239131, 0.00018571826539140124
knowledge, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
haphazardly, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
fashion, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
exceedingly, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
mind, 0.00021657326944421885, 0.00033690102884391117, 0.0003007936324301812, 0.00024762435385520165
original, 8.121497604158207e-05, 0.00012957731878611968, 0.00016196580207778987, 3.0953044231900206e-05
shouldnt, 0.00016242995208316414, 0.00010366185502889574, 0.0001851037738031884, 6.190608846380041e-05
reserving, 8.121497604158207e-05, 5.183092751444787e-05, 6.941391517619566e-05, 6.190608846380041e-05
road, 8.121497604158207e-05, 0.00012957731878611968, 9.25518869015942e-05, 0.00012381217692760083
stopped, 0.00018950161076369148, 7.774639127167181e-05, 0.0001851037738031884, 6.190608846380041e-05
pregnant, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
sympathy, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
reasons, 0.00013535829340263677, 2.5915463757223936e-05, 9.25518869015942e-05, 6.190608846380041e-05
suffer, 5.414331736105471e-05, 7.774639127167181e-05, 4.62759434507971e-05, 9.285913269570062e-05
extreme, 8.121497604158207e-05, 5.183092751444787e-05, 6.941391517619566e-05, 6.190608846380041e-05
allergies, 0.00013535829340263677, 5.183092751444787e-05, 9.25518869015942e-05, 9.285913269570062e-05
lessthanpristine, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
specially, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
environmental, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
sensitivities, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
detected, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
smells, 8.121497604158207e-05, 7.774639127167181e-05, 9.25518869015942e-05, 6.190608846380041e-05
factor, 5.414331736105471e-05, 5.183092751444787e-05, 4.62759434507971e-05, 6.190608846380041e-05
comforter, 0.00013535829340263677, 5.183092751444787e-05, 0.00013882783035239131, 3.0953044231900206e-05
messy, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
hastily, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
politely, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
grudgingly, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
superior, 0.0002436449281247462, 0.00012957731878611968, 0.00020824174552858696, 0.00015476522115950104
twas, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
texting, 0.00013535829340263677, 2.5915463757223936e-05, 0.00011568985862699276, 3.0953044231900206e-05
towel, 0.00010828663472210943, 0.00010366185502889574, 0.00011568985862699276, 9.285913269570062e-05
mad, 0.00013535829340263677, 2.5915463757223936e-05, 0.00011568985862699276, 3.0953044231900206e-05
owners, 8.121497604158207e-05, 5.183092751444787e-05, 9.25518869015942e-05, 3.0953044231900206e-05
letting, 0.00010828663472210943, 7.774639127167181e-05, 0.00013882783035239131, 3.0953044231900206e-05
needs, 0.0003248599041663283, 0.00033690102884391117, 0.00027765566070478263, 0.0004023895750147027
snickered, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
boots, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
wear, 5.414331736105471e-05, 0.00012957731878611968, 6.941391517619566e-05, 0.00012381217692760083
doc, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
martens, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
lame, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
millemmium, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
boyfriend, 0.00013535829340263677, 0.0002332391738150154, 0.00013882783035239131, 0.00024762435385520165
vending, 8.121497604158207e-05, 0.00010366185502889574, 0.00013882783035239131, 3.0953044231900206e-05
chagrin, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
machine, 0.00010828663472210943, 0.00018140824630056754, 0.0001851037738031884, 9.285913269570062e-05
reaked, 5.414331736105471e-05, 5.183092751444787e-05, 6.941391517619566e-05, 3.0953044231900206e-05
fitfull, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
awoke, 8.121497604158207e-05, 5.183092751444787e-05, 6.941391517619566e-05, 6.190608846380041e-05
parents, 8.121497604158207e-05, 5.183092751444787e-05, 9.25518869015942e-05, 3.0953044231900206e-05
sight, 0.0002436449281247462, 7.774639127167181e-05, 0.00016196580207778987, 0.00015476522115950104
laundered, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
interested, 0.00010828663472210943, 5.183092751444787e-05, 4.62759434507971e-05, 0.00012381217692760083
regency, 0.0010828663472210941, 0.00018140824630056754, 0.0005784492931349638, 0.0006809669731018045
heavy, 8.121497604158207e-05, 0.00015549278254334362, 0.00011568985862699276, 0.00012381217692760083
record, 8.121497604158207e-05, 0.00012957731878611968, 0.00013882783035239131, 6.190608846380041e-05
blood, 0.00010828663472210943, 7.774639127167181e-05, 9.25518869015942e-05, 9.285913269570062e-05
facility, 0.00013535829340263677, 0.00012957731878611968, 0.00013882783035239131, 0.00012381217692760083
barrier, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
wives, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
jersey, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
marathon, 5.414331736105471e-05, 7.774639127167181e-05, 9.25518869015942e-05, 3.0953044231900206e-05
volume, 5.414331736105471e-05, 7.774639127167181e-05, 9.25518869015942e-05, 3.0953044231900206e-05
destroyed, 8.121497604158207e-05, 2.5915463757223936e-05, 6.941391517619566e-05, 3.0953044231900206e-05
address, 5.414331736105471e-05, 0.00012957731878611968, 9.25518869015942e-05, 9.285913269570062e-05
gym, 0.00040607488020791033, 0.0004923938113872547, 0.0001851037738031884, 0.0008047791500294054
stateoftheart, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
stayfittm, 5.414331736105471e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 3.0953044231900206e-05
consisted, 0.00010828663472210943, 2.5915463757223936e-05, 9.25518869015942e-05, 3.0953044231900206e-05
treadmills, 5.414331736105471e-05, 7.774639127167181e-05, 4.62759434507971e-05, 9.285913269570062e-05
weights, 5.414331736105471e-05, 0.00012957731878611968, 6.941391517619566e-05, 0.00012381217692760083
yoga, 8.121497604158207e-05, 2.5915463757223936e-05, 4.62759434507971e-05, 6.190608846380041e-05
